path,clicks,impressions,ctr,position
"/barbers/kizer-kutz-tx-ce3908c1",1,6,16.67,12.8
"/barbers/manology-men-s-lounge-tx-e06d4211",1,6,16.67,21.5
"/barbers/monkara-s-hair-design-by-mayra-tx-41aacb48",1,6,16.67,6.5
"/barbers/the-lords-barber-tx-ea84f6c1",1,6,16.67,7.3
"/salons/alx-hair-studio-houston-9137e025",1,6,16.67,7.5
"/salons/collected-salons-houston-e1381364",1,6,16.67,5.8
"/salons/romy-s-hair-studio-garland-a92aee03",1,6,16.67,3.7
"/salons/salon-j-lynae-league-city-c189c718",1,6,16.67,5.8
"/salons/salon-yesy-s-hair-cut-express-houston-6f63bfe6",1,6,16.67,8.0
"/schools/4four-beauty-school-dallas-5c3d85e8",1,6,16.67,4.0
"/schools/abilene-high-school-abilene-a56dc1d4",1,6,16.67,16.3
"/schools/b-c-beauty-academy-fort-worth-5f681530",1,6,16.67,10.3
"/schools/conroe-voc-high-school-conroe-dbdb45a7",1,6,16.67,8.2
"/schools/el-dorado-high-school-el-paso-32df06ac",1,6,16.67,6.8
"/schools/frank-chisum-regional-tech-center-eagle-pass-f1b5e90d",1,6,16.67,3.5
"/schools/from-ordinary-to-extraordinary-houston-954b3d1d",1,6,16.67,20.0
"/schools/la-grange-high-school-la-grange-4c624a5f",1,6,16.67,7.7
"/barbers/7-the-barber-tx-11b731df",0,6,0.00,8.0
"/barbers/alejandro-barber-houston-houston-77063-586ca0d5",0,6,0.00,7.0
"/barbers/austin-trevino-dallas-75246-c8fd9320",0,6,0.00,5.2
"/barbers/barber-bosch-21-houston-77063-99fa416d",0,6,0.00,6.2
"/barbers/barber-rome-empire-barber-studio-290-houston-77092-17e6029c",0,6,0.00,7.3
"/barbers/barber-shop-ysa-tx-8d142abf",0,6,0.00,9.8
"/barbers/barbershop-walkins-welcome-tx-c94c34ce",0,6,0.00,6.5
"/barbers/ben-the-barber-houston-77015-99322882",0,6,0.00,17.0
"/barbers/bigjunecuts-tx-43a47405",0,6,0.00,13.0
"/barbers/blue-barber-tx-83dfe9c3",0,6,0.00,6.7
"/barbers/brecutz-dallas-75243-6a7b4fdb",0,6,0.00,19.2
"/barbers/carter-houston-77002-ebc0d262",0,6,0.00,16.3
"/barbers/chinoblendz-tx-963d2daa",0,6,0.00,9.2
"/barbers/claudioblendz-tx-b6588ef4",0,6,0.00,6.5
"/barbers/cutzwitcj-tx-72199546",0,6,0.00,5.2
"/barbers/drape-studios-tx-f75e6829",0,6,0.00,9.5
"/barbers/elevated-artisan-stylez-irving-75062-8ed8315c",0,6,0.00,13.0
"/barbers/fabo-cuts-tx-90442517",0,6,0.00,6.8
"/barbers/faded-by-jroc-tx-c90eb5f4",0,6,0.00,4.5
"/barbers/fadezzbyjayy-tx-a1b3b735",0,6,0.00,8.7
"/barbers/fara-ja-fadez-houston-77004-9be911ce",0,6,0.00,14.7
"/barbers/five-star-elite-fades-barber-shop-tx-1163d9af",0,6,0.00,14.7
"/barbers/freddy-barber-tx-0b82fb33",0,6,0.00,8.2
"/barbers/houston-barbershop-specializing-in-clean-fades-punctual-and-professional-service-book-your-appointment-now-tx-ca53d100",0,6,0.00,11.7
"/barbers/huncho-payan-tx-80813674",0,6,0.00,4.3
"/barbers/jeank-barber-tx-c77cf442",0,6,0.00,9.7
"/barbers/jose-the-barber-tx-2bd687c5",0,6,0.00,6.3
"/barbers/jufadedyou-dallas-75212-72438c2d",0,6,0.00,9.5
"/barbers/julio-barber-tx-a804867c",0,6,0.00,8.7
"/barbers/jvblendzz-tx-8379b36a",0,6,0.00,8.0
"/barbers/karma-kuttz-tx-1b89a2a5",0,6,0.00,20.8
"/barbers/kayyg-the-wise-barber-tx-0c7ca235",0,6,0.00,8.2
"/barbers/king-cutz-tx-cec49ab6",0,6,0.00,6.5
"/barbers/knottwisted-hair-studio-tx-a56b4be3",0,6,0.00,9.3
"/barbers/koodablendz-tx-12b32114",0,6,0.00,25.7
"/barbers/leaux-almighty-tx-96108cdb",0,6,0.00,8.0
"/barbers/lenny-cuts-tx-d49c48c6",0,6,0.00,19.0
"/barbers/manny-the-barber-tx-58568385",0,6,0.00,9.7
"/barbers/melys-barbershop-tx-b1fc413d",0,6,0.00,35.7
"/barbers/michael-angelo-barber-miguel-dallas-75202-f7367d09",0,6,0.00,13.8
"/barbers/mitri-barber-mesquite-75149-4c31b3e9",0,6,0.00,7.7
"/barbers/moneydabarber-headliners-barbershop-tx-35ddf643",0,6,0.00,11.0
"/barbers/mr-spain-at-manny-s-barbershop-mesquite-75150-0cac0d56",0,6,0.00,7.3
"/barbers/nawfbabyblendz-tx-aed5a3c0",0,6,0.00,10.0
"/barbers/new-looks-barbershop-tx-432e5ebb",0,6,0.00,6.0
"/barbers/nyc-kutz-styles-dallas-75237-3eefab6d",0,6,0.00,12.0
"/barbers/robfromhouston-houston-77002-2779d60c",0,6,0.00,13.0
"/barbers/sauced-by-htxsino-tx-2760ad98",0,6,0.00,9.7
"/barbers/saulthebarber-houston-77074-9fa6cae4",0,6,0.00,6.2
"/barbers/sayla-v-the-master-barber-addison-75001-8309473b",0,6,0.00,4.0
"/barbers/shawn-cuts-the-h-tigercuts-tx-f6fefd32",0,6,0.00,5.3
"/barbers/shine-the-barber-houston-77074-1863da31",0,6,0.00,3.8
"/barbers/studio111-tx-80dea012",0,6,0.00,5.8
"/barbers/taygotchu-houston-77074-f9bac6c4",0,6,0.00,5.0
"/barbers/the-edge-by-kg-llc-tx-7d4dc421",0,6,0.00,8.5
"/barbers/toofaded-eric-houston-77093-7a673926",0,6,0.00,5.8
"/barbers/viciouz-studioz-tx-430b5c64",0,6,0.00,9.0
"/barbers/victor-mazter-cutz-dallas-75234-a2e008cf",0,6,0.00,8.0
"/barbers/visionary-fades-lavish-cuts-manvel-tx-38638060",0,6,0.00,10.0
"/barbers/yepez-the-barber-tx-1926d9db",0,6,0.00,6.2
"/cosmetologists/jaimie-adams-cosmetologist-houston-9d124725",0,6,0.00,5.5
"/cosmetologists/loren-hill-stylist-houston-5d9ee833",0,6,0.00,6.5
"/cosmetologists/meshia-stylez-cosmetologist-houston-f6fe1aa1",0,6,0.00,3.5
"/cosmetologists/moni-pradier-makeup-artist-houston-0da16725",0,6,0.00,3.5
"/houston/insights/market-analysis/hollywood-cutting-up-barbershop",0,6,0.00,4.0
"/houston/insights/market-analysis/huncho-houston-barbershop",0,6,0.00,5.0
"/houston/insights/market-analysis/krispykutzinc-barbershop-houston-willowbrook",0,6,0.00,4.5
"/houston/insights/market-analysis/la-bendicion-barbershop",0,6,0.00,5.7
"/houston/insights/market-analysis/la-fama-barbershop",0,6,0.00,6.7
"/houston/insights/market-analysis/mr-dunn-s-barber-shop",0,6,0.00,4.5
"/houston/insights/market-analysis/super-exclusive-barber-shop",0,6,0.00,8.7
"/houston/insights/market-analysis/tha-chop-shop",0,6,0.00,4.8
"/laredo",0,6,0.00,13.8
"/missouri-city",0,6,0.00,28.3
"/salons/504-haircuts-styling-extensions-color-and-natural-care-irving-86faad8e",0,6,0.00,9.3
"/salons/a-beauty-salon-eagle-pass-4cf8d7f5",0,6,0.00,7.8
"/salons/amber-salon-waco-591d5d16",0,6,0.00,6.7
"/salons/ann-s-private-cuts-pflugerville-9536aad8",0,6,0.00,8.7
"/salons/annie-s-hair-salon-garland-2447e92b",0,6,0.00,5.3
"/salons/aveda-boeau-belle-salon-hair-threading-microblading-lash-facial-spa-san-antonio-e07135d9",0,6,0.00,9.5
"/salons/b2d37a70-c09f-499d-8bca-691035578f77",0,6,0.00,8.2
"/salons/balayage-bar-boutique-located-inside-of-salons-by-jc-room-49-mckinney-05c04a85",0,6,0.00,10.5
"/salons/beauty-avenue-salon-el-paso-785f11a0",0,6,0.00,9.0
"/salons/beauty-heaven-laredo-fdb916b5",0,6,0.00,8.2
"/salons/bp-squared-salon-amarillo-6547b180",0,6,0.00,7.2
"/salons/bustos-beauty-latinas-spring-6922af7c",0,6,0.00,6.2
"/salons/caitlin-beauty-salon-houston-57daaa4e",0,6,0.00,2.7
"/salons/cecy-s-haircare-salon-baytown-fee3bdfb",0,6,0.00,7.7
"/salons/cinda-s-hair-studio-waco-76fc4b8c",0,6,0.00,4.5
"/salons/cut-away-hair-styling-pasadena-2f81be12",0,6,0.00,6.0
"/salons/deleon-beauty-co-waco-0afe31b8",0,6,0.00,4.7
"/salons/diamonds-and-pearls-family-hair-salon-llc-beaumont-d48aac8f",0,6,0.00,15.0
"/salons/eighty-three-0-eight-salon-dallas-010f00e4",0,6,0.00,8.8
"/salons/em-lash-studio-pasadena-pasadena-c8a3f15a",0,6,0.00,5.7
"/salons/emily-s-beauty-salon-humble-99b4e605",0,6,0.00,5.7
"/salons/felise-rochelle-studios-the-woodlands-49048972",0,6,0.00,7.3
"/salons/fifth-avenue-salon-extension-bar-waco-2810580c",0,6,0.00,11.8
"/salons/girls-house-beauty-salon-pasadena-bf8f5253",0,6,0.00,5.7
"/salons/hair-by-farah-pflugerville-aaa1b18e",0,6,0.00,8.7
"/salons/hair-masters-shiloh-laredo-29894309",0,6,0.00,7.2
"/salons/hair-salon-g-nesis-houston-10c875d3",0,6,0.00,14.8
"/salons/hue-hair-salon-san-francisco-e26079a8",0,6,0.00,6.8
"/salons/j-jireh-s-salon-hair-restoration-center-llc-san-antonio-10c19c3b",0,6,0.00,12.2
"/salons/jimmyjohn-beauty-salon-and-supplies-garland-c0800276",0,6,0.00,5.7
"/salons/jinny-riddle-makeup-studio-hair-and-nails-el-paso-8b8625f4",0,6,0.00,5.3
"/salons/journey-s-hair-studio-spa-jaeger-cypress-a1356a01",0,6,0.00,10.2
"/salons/l-a-cut-z-nail-salon-boutique-baytown-de40de28",0,6,0.00,4.7
"/salons/life-spa-and-salon-sugar-land-55f3555b",0,6,0.00,16.7
"/salons/linh-s-beauty-salon-fort-worth-ab6dfa3d",0,6,0.00,5.7
"/salons/look-san-antonio-ae307a3a",0,6,0.00,9.0
"/salons/majestic-studio-hair-salon-irving-721dee57",0,6,0.00,8.7
"/salons/maribel-hair-salon-laredo-67427323",0,6,0.00,8.7
"/salons/martina-s-beauty-salon-houston-54782db4",0,6,0.00,4.0
"/salons/melissa-michelle-beauty-salon-brownsville-1905dd9d",0,6,0.00,8.2
"/salons/mizz-celebrity-style-bar-houston-bc5aa732",0,6,0.00,5.0
"/salons/nailsby-arlin-houston-796ea8a8",0,6,0.00,19.2
"/salons/nydia-s-beauty-salon-laredo-3af3a16e",0,6,0.00,6.3
"/salons/orfe-s-studio-hair-salon-laredo-7ca753db",0,6,0.00,4.3
"/salons/palma-hair-studio-dallas-ad0a497c",0,6,0.00,7.5
"/salons/phenix-salons-suites-champion-forest-houston-33f88553",0,6,0.00,8.3
"/salons/raw-hair-co-dallas-55ec6cc0",0,6,0.00,18.8
"/salons/salon-eben-day-spa-sugar-land-65b545c9",0,6,0.00,8.2
"/salons/salon-flair-tyler-0bdb77c2",0,6,0.00,11.5
"/salons/salon-selections-tyler-485bccb8",0,6,0.00,15.3
"/salons/salons-of-volterra-mckinney-stonebridge-mckinney-ba8bd89f",0,6,0.00,9.5
"/salons/savannah-s-chic-beauty-baytown-3520ff13",0,6,0.00,5.3
"/salons/serendipity-hair-studio-league-city-c62ba387",0,6,0.00,6.0
"/salons/shear-pleasure-baytown-cfc2010f",0,6,0.00,4.7
"/salons/shubh-beauty-irving-tx-inside-walmart-irving-ea6f3c96",0,6,0.00,8.8
"/salons/snobz-of-houston-woodlands-hair-boutique-the-woodlands-53b3492f",0,6,0.00,4.5
"/salons/switch-hair-studio-conroe-98e0f4c0",0,6,0.00,11.7
"/salons/the-b-spot-barber-beauty-shop-humble-humble-30b617d7",0,6,0.00,6.3
"/salons/the-dollhouse-hair-salon-the-woodlands-9269e84c",0,6,0.00,7.3
"/salons/the-glam-shack-humble-f9b9003a",0,6,0.00,6.0
"/salons/the-hive-styling-bar-salon-houston-63ca919b",0,6,0.00,8.7
"/salons/vanny-s-salon-houston-50d80cc4",0,6,0.00,7.8
"/salons/wendoline-mannion-hair-specialist-1-in-houstontx-hair-color-haircuts-treatments-extension-houston-7e8d4cda",0,6,0.00,5.5
"/salons/wicked-pixie-salon-hair-studio-llc-garland-566f6ea3",0,6,0.00,7.5
"/salons/your-stylist-beauty-salon-houston-85e9243c",0,6,0.00,4.7
"/schools/a-c-jones-high-school-beeville-4b070134",0,6,0.00,7.7
"/schools/ace-academy-llc-dallas-fb31c5c6",0,6,0.00,8.5
"/schools/advanced-barber-college-hair-designs-inc-weslaco-73e7848f",0,6,0.00,9.0
"/schools/buffalo-high-school-buffalo-4171ac72",0,6,0.00,7.2
"/schools/center-for-career-and-tech-ed-frisco-f26e0a2c",0,6,0.00,13.3
"/schools/college-station-medical-assistant-school-bryan-college-station-e509ddc8",0,6,0.00,7.3
"/schools/cosmetology-academy-of-texarkana-texarkana-d0345144",0,6,0.00,17.8
"/schools/cutz-above-barber-college-san-antonio-8b2526fd",0,6,0.00,5.7
"/schools/desoto-high-school-desoto-6fd141f2",0,6,0.00,8.3
"/schools/duvall-s-school-of-cosmetology-fort-worth-5d4331cf",0,6,0.00,12.8
"/schools/enrichment-barber-college-san-antonio-d86c285b",0,6,0.00,6.0
"/schools/houston-city-college-southeast-houston-ebfa631e",0,6,0.00,20.0
"/schools/iheart-lash-studio-pearland-71674963",0,6,0.00,10.5
"/schools/inspired-by-beauty-institute-el-paso-5d0bf533",0,6,0.00,8.3
"/schools/karoli-professional-beauty-san-diego-d94873c9",0,6,0.00,7.7
"/schools/kisd-career-center-cosmetology-killeen-4d7dacdb",0,6,0.00,6.7
"/schools/lashing-out-ink-academy-houston-0dd288b2",0,6,0.00,9.8
"/schools/lifestyle-lash-academy-tyler-9127e83b",0,6,0.00,9.7
"/schools/lucianis-victoria-beauty-academy-irving-7cc8c16b",0,6,0.00,2.2
"/schools/mc-allen-high-school-mcallen-7bb6af9c",0,6,0.00,7.0
"/schools/nacogdoches-high-school-nacogdoches-95f04374",0,6,0.00,20.2
"/schools/navasota-high-school-navasota-610b4480",0,6,0.00,10.0
"/schools/north-side-high-school-fort-worth-986c6014",0,6,0.00,9.0
"/schools/prestige-barber-college-midland-7d2fd0a4",0,6,0.00,7.5
"/schools/royal-high-school-brookshire-5fddd654",0,6,0.00,31.0
"/schools/sadie-cook-academy-cosmetology-school-sugar-land-f870d0a7",0,6,0.00,13.2
"/schools/skyline-high-school-dallas-c82163ac",0,6,0.00,10.3
"/schools/southwest-legacy-high-school-von-ormy-61b5ebfa",0,6,0.00,7.7
"/schools/trendsetters-barber-and-beauty-college-san-antonio-f09d0551",0,6,0.00,9.3
"/schools/ucas-univ-of-cosmetology-arts-sciences-la-joya-3e814543",0,6,0.00,12.5
"/schools/ultimate-performance-training-pflugerville-ebcd8f0d",0,6,0.00,8.5
"/shop/1f2f1240-17c6-49c8-85b0-02f76955fce1",0,6,0.00,3.5
"/shop/2288cd87-6f42-4458-ba82-4de3a87d1b68",0,6,0.00,2.7
"/shop/238a1016-f253-4e2b-a554-c773c5f612a4",0,6,0.00,5.2
"/shop/5-stars-barbershop-houston-77099-efb6666e",0,6,0.00,11.3
"/shop/a1-fadez-houston-d6ad79d5",0,6,0.00,4.8
"/shop/american-hairlines-barbershop-houston-77089-88cf5202",0,6,0.00,9.7
"/shop/art-s-barber-styling-salon-baytown-a3989f2f",0,6,0.00,8.3
"/shop/atelier-barber-co-dallas-aa8665f3",0,6,0.00,9.2
"/shop/barbershop-escanor-el-colombiano-sherman-fa355a13",0,6,0.00,9.5
"/shop/bastards-barbershop-brownsville-fdd403a7",0,6,0.00,5.2
"/shop/best-barbershop-houston-77078-7d3ebdcd",0,6,0.00,4.5
"/shop/buzzard-s-barbershop-the-shop-club-houston-77070-05955a1e",0,6,0.00,3.0
"/shop/chino-s-barbershop-brownsville-6515ea5a",0,6,0.00,5.7
"/shop/chrome-cuts-barber-studio-mcallen-90b8ed86",0,6,0.00,10.3
"/shop/clutch-fades-jesse-houston-77057-c1db27aa",0,6,0.00,6.0
"/shop/corona-cutz-barber-studio-appointment-only-book-online-houston-77062-6b0fa283",0,6,0.00,6.0
"/shop/east-dallas-barbershop-dallas-7dfe36c7",0,6,0.00,7.0
"/shop/elevations-the-barber-shop-houston-77063-ef94e4fd",0,6,0.00,3.2
"/shop/executive-barber-beauty-shop-houston-77065-d3ebec0e",0,6,0.00,5.7
"/shop/fade-master-barber-studio-b-lyffe-missouri-city-fa5b020b",0,6,0.00,8.7
"/shop/fade-theory-barber-lounge-the-woodlands-4431d732",0,6,0.00,6.8
"/shop/golden-edge-barbershop-houston-02875afd",0,6,0.00,8.5
"/shop/greater-jerusalem-barber-houston-77093-2808cc02",0,6,0.00,5.8
"/shop/hair-motions-college-station-b17a9393",0,6,0.00,6.7
"/shop/havana-barbershop-san-antonio-8f42a61d",0,6,0.00,9.7
"/shop/house-of-fades-mcallen-df701f76",0,6,0.00,9.8
"/shop/jackson-rose-barber-studio-houston-77099-ba2d7ce9",0,6,0.00,7.5
"/shop/jc-barber-services-houston-77083-8f15c5e5",0,6,0.00,3.3
"/shop/kingz-of-cutz-dallas-5830c356",0,6,0.00,5.5
"/shop/l-g-barbershop-dallas-454ad5c5",0,6,0.00,5.0
"/shop/lacey-s-chop-shop-mckinney-b947f705",0,6,0.00,6.2
"/shop/level-up-barbershop-pearland-3bd519db",0,6,0.00,8.8
"/shop/line-up-barbershop-vip-houston-77091-179efe2f",0,6,0.00,6.0
"/shop/luxury-barbershop-studio-head-spa-baytown-f21911af",0,6,0.00,7.3
"/shop/ng-x-scar-studio-plano-f0b887a2",0,6,0.00,5.2
"/shop/no-cap-kutz-barbershop-fort-worth-f85bc23f",0,6,0.00,7.5
"/shop/otro-nivel-barber-shop-houston-77088-98118aa4",0,6,0.00,8.2
"/shop/parkdale-waco-e5ebc79a",0,6,0.00,11.3
"/shop/picture-perfect-cuts-houston-77051-822dceca",0,6,0.00,9.2
"/shop/precision-barbershop-conroe-a470e564",0,6,0.00,7.5
"/shop/puerto-rico-barbershop-irving-b1b222a4",0,6,0.00,10.5
"/shop/puro-handsome-barbershop-majestic-theater-san-antonio-7e4709a8",0,6,0.00,8.8
"/shop/royalty-cuts-family-barber-shop-houston-77044-86e5f992",0,6,0.00,3.2
"/shop/ryan-the-barber-rx-elites-barber-and-beauty-houston-77098-bb5dd550",0,6,0.00,6.7
"/shop/shaw-s-a-cut-above-houston-77054-41fb1353",0,6,0.00,7.5
"/shop/sheared-the-barbershop-midtown-houston-houston-fe51c39f",0,6,0.00,7.3
"/shop/shed-barber-and-supply-bouldin-austin-a9b5f7b1",0,6,0.00,9.8
"/shop/south-austin-barber-shop-stassney-lane-austin-4f855004",0,6,0.00,9.0
"/shop/suavecito-fade-shop-laredo-36d28443",0,6,0.00,9.8
"/shop/teran-barber-shop-houston-77029-276c3018",0,6,0.00,5.8
"/shop/texas-cutz-1-shoppe-in-midland-midland-1817f014",0,6,0.00,9.8
"/shop/texas-fadez-killeen-e49f75f4",0,6,0.00,20.5
"/shop/the-shadow-barbershop-houston-77074-67996626",0,6,0.00,7.8
"/shop/tiger-cuts-barbershop-barber-supply-store-katy-0967d66d",0,6,0.00,9.8
"/shop/tita-s-barber-shop-houston-77039-237b649c",0,6,0.00,6.7
"/shop/tradesmen-barber-heights-houston-77008-5eb10db9",0,6,0.00,9.3
"/shop/trooth-mens-grooming-lounge-katy-houston-77094-9f5a1819",0,6,0.00,5.5
"/shop/true-barbers-conroe-55fb787c",0,6,0.00,6.0
"/shop/upper-kutz-barbershop-and-beauty-salon-waco-6ef0d57e",0,6,0.00,14.2
"/shop/uptown-barber-zone-katy-14b793c5",0,6,0.00,4.3
"/shop/v-s-barbershop-houston-river-oaks-houston-039c5dc5",0,6,0.00,7.8
"/shop/victorious-barbershop-houston-77039-e9d04cc4",0,6,0.00,7.2
"/shop/views-amarillo-87e684ba",0,6,0.00,7.3
"/shop/vinny-s-barbershop-the-woodlands-the-woodlands-9148dcd7",0,6,0.00,10.7
"/shop/vip-barber-shop-pflugerville-5a3d0af6",0,6,0.00,1.3
"/shop/winners-circle-barbershop-austin-3b40994e",0,6,0.00,9.5
"/shop/x-clusive-hair-and-cuts-barber-salon-katy-a64f4a48",0,6,0.00,6.8
"/stores/all-star-clippers-barbershop-houston-77009-66d03a3e",0,6,0.00,18.7
"/stores/anue-beauty-supply-sherman-35ad6aef",0,6,0.00,6.8
"/stores/barbershopgreatnews-houston-77095-80fb5678",0,6,0.00,11.0
"/stores/camila-beauty-supply-houston-77089-b5cd38b9",0,6,0.00,5.5
"/stores/inside-the-business-barber-beauty-shop-houston-77087-ea9abd16",0,6,0.00,36.5
"/stores/passini-beauty-group-san-antonio-46d44739",0,6,0.00,3.3
"/stores/senter-nail-beauty-supply-san-jose-00a3ad87",0,6,0.00,7.3
"/stores/styles-upon-styles-plano-3d2888dd",0,6,0.00,6.3
"/stores/teo-nail-supplies-san-diego-0636f9ab",0,6,0.00,7.2
"/stores/terrinika-s-beauty-supply-mckinney-eb8434bf",0,6,0.00,10.0
"/stores/uptown-beauty-supply-7-katy-d81f5e2e",0,6,0.00,21.0
"/stores/vee-beauty-supply-hair-braiding-garland-3cbb0f30",0,6,0.00,8.5
"/texas-school-benchmarking",0,6,0.00,43.2
"/texas/houston/insights/market-analysis/alibaba-barber",0,6,0.00,10.2
"/texas/houston/insights/market-analysis/bearded-blendz-barber-shop-pearland",0,6,0.00,9.0
"/texas/houston/insights/market-analysis/bell-barbershop-style",0,6,0.00,10.7
"/texas/houston/insights/market-analysis/caesar-s-barbershop",0,6,0.00,9.7
"/texas/houston/insights/market-analysis/fr3d-barber",0,6,0.00,6.7
"/texas/houston/insights/market-analysis/goodlad-barber",0,6,0.00,9.3
"/texas/houston/insights/market-analysis/hp-barbershop",0,6,0.00,9.8
"/texas/houston/insights/market-analysis/raymond-s-barber-shop",0,6,0.00,7.7
"/texas/houston/insights/market-analysis/the-gentry-executive-cuts-and-shaves-memorial",0,6,0.00,6.5
"/texas/houston/insights/market-analysis/trooth-mens-grooming-lounge-katy",0,6,0.00,3.8
"/texas/waco",0,6,0.00,9.8
"/texas/waco/76710",0,6,0.00,8.8
"/tools/ai-booth-station/bonafide-haircut-bar",0,6,0.00,8.3
"/tools/barbershop-search",0,6,0.00,7.7
"/tools/shop-site-template/shop-website-customizer/01d8a45f-8b58-4c58-b4af-1eb557870bdc",0,6,0.00,31.0
"/tools/shop-site-template/shop-website-customizer/27ac234b-6400-4f8e-974b-4faaad3aa20c",0,6,0.00,5.7
"/tools/shop-site-template/shop-website-customizer/58812b1e-b697-4ca2-a35c-88eb2c9d2258",0,6,0.00,4.0
"/tools/shop-site-template/shop-website-customizer/76f28a41-ae56-4cc7-86c2-9dc2da638ca3",0,6,0.00,7.2
"/tools/shop-site-template/shop-website-customizer/7b279cd8-09ff-4f69-b23d-352b05523b63",0,6,0.00,4.3
"/tools/shop-site-template/shop-website-customizer/ae025f0c-813a-4cdd-9a11-6604fc2544bf",0,6,0.00,6.5
"/tools/shop-site-template/shop-website-customizer/b9ed985f-7ffd-4559-8df0-a97ef73d7b2a",0,6,0.00,4.5
"/tools/shop-site-template/shop-website-customizer/c48d25b7-c093-4a63-97b6-5847fb02e2c2",0,6,0.00,6.7
"/barbers/cutmastertrav-houston-77021-c208d080",1,5,20.00,26.2
"/barbers/doecembercutz-tx-9f30c0bf",1,5,20.00,11.6
"/barbers/julin-cuts-el-patio-barbershop-tx-a58f2d17",1,5,20.00,10.4
"/barbers/niko-the-barber-tx-480e31d9",1,5,20.00,2.6
"/barbers/tre-blendzzz-houston-77002-8f849c54",1,5,20.00,4.0
"/cosmetologists/delia-gonzales-cosmetologist-houston-d450a6b8",1,5,20.00,3.0
"/salons/brushed-hair-studio-the-woodlands-fb2a9e1c",1,5,20.00,3.8
"/salons/jasleen-hair-salon-barber-shop-houston-2e4aa159",1,5,20.00,5.2
"/salons/mark-vang-hair-design-dallas-a4bce11e",1,5,20.00,13.8
"/schools/bryan-high-school-bryan-10401c69",1,5,20.00,10.8
"/schools/lake-highlands-high-school-dallas-d099d527",1,5,20.00,5.8
"/schools/montwood-high-school-el-paso-24238470",1,5,20.00,5.8
"/schools/southern-careers-institute-corpus-christi-9e6ca96f",1,5,20.00,6.4
"/shop/caldwells-cuts-houston-77015-72104ba4",1,5,20.00,18.6
"/shop/manny-s-barbershop-mesquite-77d13046",1,5,20.00,6.2
"/shop/top-of-the-line-barbershop-x-flutter-and-wink-brownsville-15ef0e9e",1,5,20.00,3.8
"/shop/zero-caos-waco-b70d7644",1,5,20.00,5.2
"/texas/houston/insights/market-analysis/perfect-barber",1,5,20.00,8.0
"/barbers/ac-barber777-houston-77036-ede5d547",0,5,0.00,17.4
"/barbers/adan-barber-houston-77036-517f6efc",0,5,0.00,17.6
"/barbers/aj-the-barber-tx-25215164",0,5,0.00,16.8
"/barbers/angel-style-barbershop-houston-houston-77088-7f950800",0,5,0.00,8.4
"/barbers/august-cutz-houston-77057-90ee48d9",0,5,0.00,7.8
"/barbers/bigbody-blends-tx-5c92d340",0,5,0.00,9.4
"/barbers/bj-tha-master-barber-tx-07dfdf33",0,5,0.00,5.8
"/barbers/blended-by-steph-tx-16c6819b",0,5,0.00,4.0
"/barbers/brush-blade-llc-tx-364c2671",0,5,0.00,17.8
"/barbers/carlos-the-barber-richardson-75080-d3cc3885",0,5,0.00,12.2
"/barbers/celosoofadezz-tx-9e531c08",0,5,0.00,6.6
"/barbers/ch2studio-tx-ea004539",0,5,0.00,54.4
"/barbers/champagneluxecuts-houston-77063-fa9ef900",0,5,0.00,8.8
"/barbers/chuleria-barbershop-tx-caf01ed9",0,5,0.00,5.2
"/barbers/cjkutz-tx-28f95a49",0,5,0.00,7.2
"/barbers/coscubarber-tx-e12e2708",0,5,0.00,17.2
"/barbers/cozy-blendz-mesquite-75149-93037bdb",0,5,0.00,28.0
"/barbers/crown-cutz-addison-75001-95f5639f",0,5,0.00,10.8
"/barbers/customblendz-houston-77039-c72ae1f1",0,5,0.00,9.6
"/barbers/cuts-by-e-houston-77002-a5f7fb93",0,5,0.00,7.4
"/barbers/cutzbybelle-tx-85fc7d14",0,5,0.00,26.4
"/barbers/danybarber-tx-bf6110a9",0,5,0.00,7.0
"/barbers/dr-slicee-tx-50871c00",0,5,0.00,8.0
"/barbers/ec-fadez-duncanville-75116-04ef08b2",0,5,0.00,9.0
"/barbers/exquisite-touch-with-eli-houston-77057-42320282",0,5,0.00,8.8
"/barbers/fades-by-blaze-tx-74c957c8",0,5,0.00,4.4
"/barbers/fadestation-barbers-owner-ben-the-barber-irving-75060-4c332d0d",0,5,0.00,7.8
"/barbers/fazo-tx-5cec4b00",0,5,0.00,5.4
"/barbers/feli-the-barber-tx-3015a99c",0,5,0.00,4.8
"/barbers/fernando-barber-tx-1813dee7",0,5,0.00,7.4
"/barbers/fresherist-cuts-houston-77002-021d8af0",0,5,0.00,19.0
"/barbers/gonzalezblendzz-tx-3e1f3246",0,5,0.00,4.0
"/barbers/hart-of-texas-masterbarber-tx-722a5792",0,5,0.00,5.8
"/barbers/house-of-hendrix-houston-77057-3c830a4a",0,5,0.00,18.2
"/barbers/hugo-fadez-elev8-barber-studio-tx-a4d4f785",0,5,0.00,7.6
"/barbers/iiriis-barbershop-tx-5aa82c8f",0,5,0.00,13.0
"/barbers/inclusive-cuts-houston-77063-f38b9232",0,5,0.00,12.4
"/barbers/isaiasblendz-tx-06b40af6",0,5,0.00,7.6
"/barbers/jc-cuts-studio-dallas-75204-56475e61",0,5,0.00,13.2
"/barbers/jc-the-barber-tx-5bfa9388",0,5,0.00,4.8
"/barbers/joseblendz-tx-15fbdf7c",0,5,0.00,18.0
